code,name,type,sido,sigungu,address,phone,lng,lat
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,우리소아청소년과의원,의원,경기,김포시,"경기도 김포시 김포한강4로 507, 엠스퀘어빌딩 705~706호 (구래동)",031-996-2342,126.6275368,37.6461192
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,우리소아청소년과의원,의원,경기,파주시,"경기도 파주시 미래로408번길 22, 운정프라자 2층 202호 (야당동)",031-946-1355,126.7478549,37.7140363
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQyIyQxIyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,우리소아청소년과의원,의원,경기,안양만안구,"경기도 안양시 만안구 경수대로 1201, 202호 (석수동, 석수대림아파트상가)",031-474-7116,126.9141922,37.4160358
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,우리소아청소년과의원,의원,충북,청주서원구,"충청북도 청주시 서원구 예체로 55, 106호 (사직동, 푸르지오캐슬 상가 )",043-218-0196,127.4683866,36.6311611
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz,우리소아청소년과의원,의원,전북,전주덕진구,"전북특별자치도 전주시 덕진구 오공로 47, 2층 (중동)",063-226-7587,127.0608624,35.8363701
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQ1IyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz,우리소아청소년과의원,의원,광주,광주광산구,"광주광역시 광산구 월계로 100, 2층 (월계동)",062-971-7582,126.8365298,35.2132801
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz,우리소아청소년과의원,의원,대구,대구수성구,"대구광역시 수성구 파동로 250, (파동)",053-764-2269,128.6103385,35.8248029
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,우리소아청소년과의원,의원,대구,대구북구,"대구광역시 북구 침산로 148, 엠브로스퀘어 205호 (침산동)",053-341-8256,128.5914599,35.8894817
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,우리소아청소년과의원,의원,제주,제주시,"제주특별자치도 제주시 우정로15길 5, 2층 (외도일동)",713-7553,126.4317162,33.4860721
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz,우리소아청소년과의원,의원,경기,광주시,"경기도 광주시 곤지암읍 평촌길 38-14, (곤지암읍)",031-797-5976,127.3254643,37.3565252
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz,우리소아청소년과의원,의원,경기,고양덕양구,"경기도 고양시 덕양구 용현로 27, 2층 203호 (행신동, 행신프라자)",031-972-1352,126.8356424,37.6152314
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,우리소아청소년과의원,의원,인천,인천부평구,"인천광역시 부평구 부평문화로 55, 와이디타워 501호 (부평동)",032-516-4916,126.7222819,37.4942911
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,우리소아청소년과의원,의원,경기,화성동탄구,"경기도 화성시 동탄구 동탄순환대로10길 88, 109,110호 (산척동, 레이크힐 반도유보라 아이비파크 10.2)",031-377-3579,127.1290554,37.16554
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,우리소아청소년과의원,의원,경기,용인기흥구,"경기도 용인시 기흥구 한보라1로 56, 메디프라자 302호 (보라동)",031-285-7674,127.1078455,37.2506081
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,우리솔한의원,한의원,경기,성남분당구,"경기도 성남시 분당구 구미로 11, 구미동빌딩 405호 (구미동)",031-717-6617,127.1105909,37.3384184
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,우리수내과의원,의원,대전,대전서구,"대전광역시 서구 문정로2번길 95, 3층 (탄방동, 주안빌딩)",042-489-1600,127.3854545,36.3433028
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,우리수한방병원,한방병원,광주,광주광산구,"광주광역시 광산구 첨단중앙로 136-136, 3층 (월계동)",062-528-7900,126.8426573,35.2172275
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDgjJDgz,우리스마트치과의원,치과의원,서울,강동구,"서울특별시 강동구 아리수로 421, 301호 (강일동)",02-481-1275,127.1740839,37.5646372
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNTEjJDEjJDYjJDgz,우리신경과의원,의원,충북,옥천군,"충청북도 옥천군 옥천읍 삼금로 11, 1층",043-732-2329,127.5662975,36.2996633
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,우리신경과의원,의원,광주,광주남구,"광주광역시 남구 금화로 403, 2층 202호 (월산동)",062-366-0010,126.8893225,35.142912
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,우리신경외과의원,의원,서울,강동구,"서울특별시 강동구 구천면로 239, 동광빌딩 1,2층 (천호동)",02-471-3300,127.1306037,37.5419489
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz,우리신경외과의원,의원,서울,은평구,"서울특별시 은평구 서오릉로 168, 2층 (갈현동)",02-352-8263,126.9149559,37.6128429
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDYjJDgz,우리신경외과의원,의원,부산,부산연제구,"부산광역시 연제구 중앙대로 1033, 7,8층 (연산동)",051-853-1853,129.0771446,35.1809323
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjODEjJDEjJDIjJDgz,우리신경외과의원,의원,경기,광명시,"경기도 광명시 광명로 823, 6층 601,602호 (광명동, 현대타운)",02-6335-0870,126.8509787,37.4729613
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,우리신경외과의원,의원,광주,광주동구,"광주광역시 동구 중앙로 229, 2,3층 (대인동)",062-225-7585,126.918468,35.1529128
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,우리신경외과의원,의원,전남,광양시,"전라남도 광양시 광양읍 칠성로 56, 4,5층",061-761-7533,127.5845468,34.9787324
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,우리신경외과의원,의원,경남,진주시,"경상남도 진주시 솔밭로 133, 1,2,3,5층 (상대동)",055-759-5978,128.1066885,35.1810827
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,우리신경외과의원,의원,경남,통영시,"경상남도 통영시 중앙로 134-1, (항남동)",055-645-0868,128.4230492,34.843591
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz,우리신경외과의원,의원,경기,평택시,"경기도 평택시 원평로105번길 42, (통복동)",031-654-0011,127.0780499,36.993407
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQyNjEwMDIjNTEjJDEjJDYjJDgz,우리신세계마취통증의학과의원,의원,충남,천안서북구,"충청남도 천안시 서북구 충무로 175, (쌍용동)",041-576-8275,127.1264579,36.7947993
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjODEjJDEjJDYjJDgz,우리신평치과의원,치과의원,부산,부산사하구,"부산광역시 사하구 신산로 195, 2층 (신평동)",051-208-7528,128.9765589,35.089856
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz,우리아동병원,병원,광주,광주서구,"광주광역시 서구 풍금로 167, (금호동)",062-670-7000,126.859268,35.1308952
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNjEjJDEjJDgjJDgz,우리아동소아청소년과의원,의원,경기,부천소사구,"경기도 부천시 소사구 소사동로 78, 304호 (소사본동, 유성메트로)",032-348-8505,126.8032622,37.4728398
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz,우리아동의원,의원,부산,부산진구,"부산광역시 부산진구 중앙대로 821, 삼한골든뷰 센트럴파크 2층 (범전동, 삼한골든뷰 센트럴파크)",051-893-0001,129.0629295,35.1651824
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNTEjJDEjJDYjJDgz,우리아이맘정신건강의학과의원,의원,경기,성남분당구,"경기도 성남시 분당구 성남대로 168, 604일부호 (금곡동, 미도프라자)",031-711-2590,127.1094943,37.3508865
JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQzIyQwMyQyNjE4MzIjNjEjJDEjJDAjJDgz,우리아이바른이 어린이치과의원,치과의원,경남,양산시,"경상남도 양산시 물금읍 청운로 178, 아르누보시티 4층 407, 408호",055-912-2875,129.0027808,35.3162602
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNjEjJDEjJDQjJDgz,우리아이성장의원,의원,전북,전주덕진구,"전북특별자치도 전주시 덕진구 만성서로 148, 2층 (만성동)",063-717-5122,127.075841,35.850446
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz,우리아이소아과의원,의원,대구,대구수성구,"대구광역시 수성구 지범로 188, 202호 (범물동, 리빙월드)",053-782-8216,128.6395144,35.8207946
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,우리아이소아청소년과의원,의원,강원,원주시,"강원특별자치도 원주시 단구로 388, 2층 (단구동)",033-761-2755,127.956006,37.3221526
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,우리아이소아청소년과의원,의원,강원,삼척시,"강원특별자치도 삼척시 척주로 7, 삼일빌딩 가동 3층 303호 (남양동)",033-573-7770,129.1645932,37.4441942
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,우리아이소아청소년과의원,의원,충북,청주흥덕구,"충청북도 청주시 흥덕구 대농로 66, 5층 (복대동, MJ메디컬센터)",043-236-7666,127.4294998,36.641569
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,우리아이소아청소년과의원,의원,광주,광주동구,"광주광역시 동구 남문로 663, (학동)",062-225-7575,126.9293305,35.1299044
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,우리아이소아청소년과의원,의원,경남,사천시,"경상남도 사천시 사천읍 진삼로 1481, (우리메디컬빌딩)",055-850-7579,128.0856357,35.0834067
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,우리아이소아청소년과의원,의원,경기,화성동탄구,"경기도 화성시 동탄구 동탄반석로 204, 603호 (반송동, 제일프라자)",613-7227,127.07282,37.2066808
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,우리아이소아치과의원,치과의원,경기,파주시,"경기도 파주시 경의로 1090, 삼융타워 408호 (야당동)",031-942-2875,126.7600697,37.7145065
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz,우리아이아동병원,병원,대구,대구북구,"대구광역시 북구 동북로 244, 7층,8층 (복현동)",053-953-9900,128.6174482,35.8952878
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzExIyQxIyQzIyQxMyQyNjE4MzIjNzEjJDEjJDgjJDgz,우리아이치과의원,치과의원,서울,광진구,"서울특별시 광진구 광나루로56길 63, 3층 (구의동, 현대프라임프라자)",02-452-6622,127.096155,37.5367895
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzMxIyQyIyQzIyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz,우리아이치과의원,치과의원,서울,성동구,"서울특별시 성동구 무학로 33, 151동 3층 303호 (하왕십리동, 텐즈힐)",02-2299-2275,127.028242,37.5688984
JDQ4MTYyMiM1MSMkMSMkOCMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,우리아이치과의원,치과의원,충북,청주청원구,"충청북도 청주시 청원구 율량로 96, 6층 (주성동, 율량센터프라자)",043-217-7522,127.496599,36.6721695
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjODEjJDEjJDYjJDgz,우리아이치과의원,치과의원,대구,대구달서구,"대구광역시 달서구 달구벌대로 1666, 감삼스퀘어 6층 604·605호 (두류동)",053-557-1275,128.5484827,35.8540762
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,우리아이치과의원,치과의원,경북,포항남구,"경상북도 포항시 남구 대이로 39, (대잠동, 이화빌딩 6층)",054-701-1275,129.3418131,36.0188474
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNTEjJDEjJDYjJDgz,우리아이키즈치과의원,치과의원,경기,화성효행구,"경기도 화성시 효행구 봉담읍 동화길 93-16, 403호 (스타타워1차)",031-297-7728,126.9600916,37.2171251
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,우리아이한의원,한의원,서울,강서구,"서울특별시 강서구 강서로 242, (화곡동, 강서힐스테이트)",02-2608-1075,126.8367634,37.5473848
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,우리안과의원,의원,서울,관악구,"서울특별시 관악구 남부순환로 2060, 3층 (남현동)",02-588-4822,126.9775264,37.4763843
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNzEjJDEjJDgjJDgz,우리안과의원,의원,서울,영등포구,"서울특별시 영등포구 신길로 147, 투란 빌딩 2층 201호 (신길동)",02-6471-9000,126.9105102,37.5054208
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQwMyQzNjE0ODEjODEjJDEjJDIjJDgz,우리안과의원,의원,경기,군포시,"경기도 군포시 산본로323번길 16-36, 302호 (산본동, 삼정빌딩)",031-391-6200,126.9314603,37.3603431
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz,우리안과의원,의원,경기,고양덕양구,"경기도 고양시 덕양구 호국로790번길 17, 403호 (성사동, 영프라자)",031-965-1331,126.8372919,37.6562844
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,우리안과의원,의원,강원,원주시,"강원특별자치도 원주시 시청로 31, 2~5층 601, 608~612호 (무실동)",033-746-0212,127.9237027,37.3400563
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,우리안과의원,의원,강원,삼척시,"강원특별자치도 삼척시 진주로 29, 동일빌딩 302호 (남양동)",033-573-7582,129.1637643,37.4432875
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,우리안과의원,의원,충남,당진시,"충청남도 당진시 밤절로 140, 드림타워 2층 203,204호 (수청동)",041-356-5754,126.6455059,36.9015021
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDIjJDgz,우리안과의원,의원,충남,공주시,"충청남도 공주시 산성시장5길 34-28, 4층 (산성동)",041-855-9797,127.1241305,36.4599757
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,우리안과의원,의원,대전,대전서구,"대전광역시 서구 대덕대로 219, (둔산동)",042-476-1675,127.3787285,36.3526507
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,우리안과의원,의원,전북,고창군,"전북특별자치도 고창군 고창읍 보릿골로 114, (고창읍)",063-561-0030,126.6957329,35.435522
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,우리안과의원,의원,대구,대구달서구,"대구광역시 달서구 용산로 141, 701호 (용산동, 그랜드엠타워)",053-521-6700,128.5301261,35.8501307
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,우리안과의원,의원,울산,울산동구,"울산광역시 동구 대학길 76, 2층 (화정동)",052-252-6888,129.421886,35.4984452
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,우리안과의원,의원,제주,제주시,"제주특별자치도 제주시 동광로 107, (일도이동)",723-8811,126.5387304,33.5064078
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,우리안과의원,의원,경기,시흥시,"경기도 시흥시 정왕대로 220, 306호 (정왕동, 우리빌딩)",031-498-7856,126.7376709,37.3455123
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5MiQ0NjEwMDIjODEjJDEjJDYjJDgz,우리안과의원,의원,경기,광명시,"경기도 광명시 하안로 295, 4층 (하안동, 노벨빌딩)",02-898-4181,126.8799499,37.4619888
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,우리안과의원,의원,경기,양주시,"경기도 양주시 고읍남로 1, (광사동, 힘찬프라자 502호)",031-841-0015,127.0810221,37.7956411
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,우리안신경외과의원,의원,경기,안산상록구,"경기도 안산시 상록구 용신로 364, (본오동, 203~204,301~306호)",484-7777,126.8623201,37.3014917
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz,우리안애내과의원,의원,서울,동대문구,"서울특별시 동대문구 전농로 36, 답십리포레스트스퀘어 4층 401호 (답십리동)",02-2216-1566,127.0574429,37.5680203
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ1IyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz,우리안치과의원,치과의원,서울,강남구,"서울특별시 강남구 테헤란로 409, 동신빌딩 4층 (삼성동)",0507-1460-2830,127.0504072,37.5053676
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3MiQyNjEyMjIjODEjJDEjJDYjJDgz,우리애요양병원,요양병원,경기,파주시,"경기도 파주시 경의로1240번길 39, 한미프라자 2층~4층 (와동동)",1877-9986,126.7632813,37.7283264
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,우리앤소아청소년과의원,의원,충남,천안서북구,"충청남도 천안시 서북구 성성11길 53, (성성동)",041-414-7511,127.1367754,36.8418602
JDU4MTI3MSM1MSMkMSMkMCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,우리약속치과의원,치과의원,경기,안산상록구,"경기도 안산시 상록구 예술광장1로 16, 304호 (월피동, 칠성프라자)",031-487-1586,126.8443304,37.3290493
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,우리엘의원,의원,서울,강남구,"서울특별시 강남구 삼성로 709, 5층 (청담동)",02-548-7230,127.0495363,37.5194306
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,우리여성병원,병원,경남,김해시,"경상남도 김해시 내외중앙로 91, (내동)",055-321-0114,128.8670151,35.238182
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,우리여성의원,의원,경북,안동시,"경상북도 안동시 은행나무로 91, 1,3층 (옥동)",054-850-3579,128.6942436,36.5678805
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz,우리연세내과의원,의원,서울,강서구,"서울특별시 강서구 방화동로 126, 2층 208,210~213호 (방화동, 삼정아파트)",02-2666-3975,126.8119429,37.571971
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,우리연세내과의원,의원,경기,안양만안구,"경기도 안양시 만안구 안양로 370, 광순빌딩 2층 (안양동)",031-465-2030,126.9172893,37.4043105
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,우리연세신경외과의원,의원,충남,서산시,"충청남도 서산시 안견로 178, 1층 (동문동)",041-681-3011,126.459131,36.7825007
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,우리연세안과의원,의원,서울,용산구,"서울특별시 용산구 새창로 217, 3층 301~331,342~352,355~56,366~67호 (한강로2가)",02-755-5200,126.9677944,37.5302252
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,우리연세이비인후과의원,의원,서울,영등포구,"서울특별시 영등포구 선유로 70, 206-1호 (문래동3가, 우리벤처타운2)",02-2635-1456,126.890162,37.5201718
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,우리연세이비인후과의원,의원,제주,제주시,"제주특별자치도 제주시 도령로 74, (연동)",747-3255,126.4863139,33.4897092
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjE0ODEjNzEjJDEjJDgjJDgz,우리연세이비인후과의원,의원,경기,파주시,"경기도 파주시 문산읍 방촌로 1721, 202호 (우리메디컬프라자)",031-952-7515,126.7846142,37.8665003
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz,우리연세재활의학과의원,의원,서울,성북구,"서울특별시 성북구 장월로 146, 3층 (장위동)",02-943-7515,127.0511714,37.6177397
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzMxIyQyIyQzIyQwMCQyNjEwMDIjNTEjJDEjJDYjJDgz,우리연세치과의원,치과의원,대전,대전동구,"대전광역시 동구 우암로 229, (가양동)",042-624-7572,127.4418107,36.3438051
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,우리연치과의원,치과의원,광주,광주광산구,"광주광역시 광산구 도산로 11, 2층 (도산동)",062-945-2820,126.7913189,35.129322
